obsid,uid,gp_id,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,class,subclass,z,z_err,ps_id,mag_ps_g,mag_ps_r,mag_ps_i,mag_ps_z,mag_ps_y,gaia_source_id,gaia_g_mean_mag,fibertype,offsets,offsets_v,ra,dec,fibermask,with_norm_flux
256008136,G17217483368272,296145970814050816,J012414.46+263136.1,2014-10-25,56956,56955,EG011927N271550V01,8,136,21.0602893,26.5267055,1.79,15.55,14.39,13.41,9.58,STAR,A7,-8.4792e-05,3.54912e-05,1.3983021061011197e+17,-999.0,-999.0,20.6516990662,-999.0,-999.0,296145970814050816,13.906354,F-Std,0,0.0,21.0602893,26.5267055,0,1
282009226,L17345143550966,282009226,J012416.46+315447.5,2014-12-19,57011,57010,M31019N31M1,9,226,21.068585,31.913195,0.89,4.06,6.32,6.35,3.46,STAR,A7,4.855e-05,1.98e-05,1.4629021068728627e+17,20.9696006775,-999.0,-999.0,-999.0,19.9804992676,-9999,-9999.0,Obj,0,0.0,21.068585,31.913195,0,0
386008214,G17344211520033,309509400778516224,J012418.71+302543.2,2015-12-03,57360,57359,EG012256N315028B01,8,214,21.0779975,30.4286761,20.48,76.45,88.52,105.79,70.58,STAR,A6,-0.0001292227,1.44433e-05,1.44510210779805e+17,14.7245998383,14.5621004105,14.5621004105,14.5942001343,14.60779953,309509400778516224,14.53218,Obj,0,0.0,21.0779975,30.4286761,0,1
389707189,G17344211520033,309509400778516224,J012418.72+302543.2,2015-12-16,57373,57372,M31019N31B1,7,189,21.078003,30.428673,24.01,82.78,100.98,99.78,57.69,STAR,A6,-0.0001188822,1.20083e-05,1.44510210779805e+17,14.7245998383,14.5621004105,14.5621004105,14.5942001343,14.60779953,309509400778516224,14.53218,Obj,0,0.0,21.078003,30.428673,0,1
161503195,G17345142983680,316410863467418624,J012421.94+315516.0,2013-10-04,56570,56569,VB021N31V1,3,195,21.091447,31.921137,8.8,21.14,26.08,19.49,16.37,STAR,A2,0.00060508,1.76e-06,1.4630021092149574e+17,19.7852993011,-999.0,-999.0,-999.0,-999.0,316410863467418624,14.517452,Obj,0,0.0,21.091447,31.921137,128,0
56811199,G17217085238960,293851079592928768,J012424.07+253717.9,2012-10-01,56202,56201,EG012535N233041V02,11,199,21.100309,25.621657,11.15,25.31,29.19,26.58,22.36,STAR,A7,-3.58248e-05,1.07741e-05,1.3874021099773672e+17,-999.0,-999.0,-999.0,-999.0,-999.0,293851079592928768,12.028917,Obj,0,0.0,21.100309,25.621657,0,1
273514032,G17215331374130,309165116200021504,J012424.23+291946.1,2014-12-01,56993,56992,EG013501N290602V01,14,32,21.1009636,29.3294958,11.29,53.01,59.2,35.64,32.18,STAR,A7,-5.79734e-05,1.34093e-05,1.4319021101251597e+17,-999.0,-999.0,13.8473997116,-999.0,-999.0,309165116200021504,12.583172,F-Std,0,0.0,21.1009636,29.3294958,0,1
270312126,G17344212460318,309508571849403520,J012424.51+302454.4,2014-11-21,56983,56982,M31020N28M1,12,126,21.102152,30.415137,1.87,9.9,10.0,14.31,9.34,STAR,A7,-0.00067773,2.38e-05,1.4449021102123875e+17,17.5965995789,17.3246994019,17.2080993652,17.1900005341,17.1564006805,309508571849403520,17.310047,Obj,0,0.0,21.102152,30.415137,0,0
90312090,G17215413987526,309061624668321792,J012424.97+284613.2,2012-12-05,56267,56266,EG011927N271550M01,12,90,21.104062,28.770356,12.27,62.34,76.53,100.74,68.43,STAR,A9,-8.67267e-05,1.50771e-05,1.4252021104079504e+17,14.3128995895,14.064499855,14.0090999603,14.0570001602,14.0242004395,309061624668321792,14.333644,Obj,0,0.0,21.104062,28.770356,64,1
256012090,G17215413987526,309061624668321792,J012424.98+284613.4,2014-10-25,56956,56955,EG011927N271550V01,12,90,21.1041194,28.7703996,9.53,60.31,71.74,92.26,65.41,STAR,A8,-8.15564e-05,1.64447e-05,1.4252021104079504e+17,14.3128995895,14.064499855,14.0090999603,14.0570001602,14.0242004395,309061624668321792,14.333644,F-Std,0,0.0,21.1041194,28.7703996,192,1
273510108,G17215413987526,309061624668321792,J012424.98+284613.4,2014-12-01,56993,56992,EG013501N290602V01,10,108,21.1041194,28.7703996,5.45,16.43,13.05,8.86,8.22,STAR,A8,-5.13022e-05,2.23822e-05,1.4252021104079504e+17,14.3128995895,14.064499855,14.0090999603,14.0570001602,14.0242004395,309061624668321792,14.333644,F-Std,0,0.0,21.1041194,28.7703996,0,1
7202021,G17215413987526,309061624668321792,J012424.99+284613.3,2011-11-21,55887,55886,B8704,2,21,21.104161,28.77037,0.85,6.36,7.22,8.97,5.14,STAR,A7,-6.333e-05,7.49e-06,1.4252021104079504e+17,14.3128995895,14.064499855,14.0090999603,14.0570001602,14.0242004395,309061624668321792,14.333644,Obj,0,0.0,21.104161,28.77037,0,0
281012127,G17344174210685,309515551171665408,J012425.62+303543.0,2014-12-17,57009,57008,M31020N28B2,12,127,21.106764,30.595286,0.31,1.01,2.13,2.16,1.47,STAR,A2,-0.00145527,5.383e-05,1.447102110674149e+17,16.58659935,16.2931995392,16.1884994507,16.1753997803,16.1485996246,309515551171665408,16.288961,Obj,0,0.0,21.106764,30.595286,0,0
90308139,G17217502338267,296219019617810944,J012426.36+264344.0,2012-12-05,56267,56266,EG011927N271550M01,8,139,21.109859,26.728898,3.52,17.26,42.11,35.4,27.59,STAR,A8,0.00020932,2.237e-05,1.4007021109770517e+17,15.3126001358,14.7741003036,14.5756998062,14.4968996048,14.4336996078,296219019617810944,14.799805,Obj,0,0.0,21.109859,26.728898,128,0
7205248,G17215311021977,309168758332272256,J012428.13+293002.7,2011-11-21,55887,55886,B8704,5,248,21.1172145,29.500769,35.82,8.11,13.66,21.23,13.54,STAR,A3,-0.00031974,8.29e-06,1.4340021117746102e+17,-999.0,-999.0,-999.0,18.7604999542,-999.0,309168758332272256,13.928838,Obj,0,0.0,21.1172145,29.500769,0,0
265007151,G17217502859914,296170434947764096,J012429.82+263759.8,2014-11-11,56973,56972,M31020N28B1,7,151,21.124267,26.633292,0.56,2.13,4.1,4.9,3.55,STAR,A2,-0.00112184,4.497e-05,1.3996021124228053e+17,15.6435003281,15.3143997192,15.2062997818,15.1801996231,15.1531000137,296170434947764096,15.322244,Obj,0,0.0,21.124267,26.633292,128,0
678910130,G17215539653778,309088386608695040,J012438.39+290530.6,2018-10-09,58401,58400,EG013501N290602M01,10,130,21.1599914,29.0918583,2.25,11.77,14.06,15.05,7.2,STAR,A2,-0.0002015394,3.39902e-05,1.429102116016203e+17,-999.0,-999.0,20.2740001678,-999.0,-999.0,309088386608695040,17.549458,Obj,0,0.0,21.1599914,29.0918583,0,1
273414114,G17348447403977,309198754383839872,J012439.31+295411.0,2014-12-01,56993,56992,EG013501N290602B01,14,114,21.163799,29.903073,0.24,1.49,5.25,5.54,4.93,STAR,A3,-4.64e-05,2.562e-05,1.4388021164215434e+17,-999.0,-999.0,-999.0,-999.0,18.7464008331,309198754383839872,15.963306,Obj,0,0.0,21.163799,29.903073,0,0
256008148,G17217473871747,296142397401261440,J012439.42+263012.1,2014-10-25,56956,56955,EG011927N271550V01,8,148,21.164251,26.50337,11.11,65.07,93.68,97.57,73.68,STAR,A7,-4.5698e-06,1.37762e-05,1.3980021163669464e+17,-999.0,-999.0,-999.0,-999.0,16.97590065,296142397401261440,13.055441,Obj,0,0.0,21.164251,26.50337,64,1
161604153,G17345157787640,316408149048087168,J012446.49+315537.9,2013-10-04,56570,56569,VB021N31V2,4,153,21.193716,31.927198,10.93,52.69,72.18,96.62,77.17,STAR,A9,-7.08824e-05,1.69117e-05,1.4631021194101347e+17,-999.0,-999.0,-999.0,-999.0,-999.0,316408149048087168,12.205499,Obj,0,0.0,21.193716,31.927198,6,1
15204153,G17345157787640,316408149048087168,J012446.49+315538.0,2011-12-13,55909,55908,M31_019N31_B1,4,153,21.1937208,31.9272444,6.7,30.3,49.46,56.0,41.5,STAR,A9,-7.53855e-05,3.03543e-05,1.4631021194101347e+17,-999.0,-999.0,-999.0,-999.0,-999.0,316408149048087168,12.205499,Obj,0,0.0,21.1937208,31.9272444,6,1
249513080,G17345157726891,316408144752860032,J012446.91+315628.2,2014-09-26,56927,56926,M31019N31B1,13,80,21.195488,31.941193,1.98,18.56,25.1,33.04,20.6,STAR,A7,-0.0009034584,3.53578e-05,1.463302119523004e+17,-999.0,-999.0,-999.0,-999.0,19.8600997925,316408144752860032,16.472933,Obj,0,0.0,21.195488,31.941193,0,1
197605233,G17344402343140,309590421041541120,J012447.98+305208.5,2013-12-23,56650,56649,M31021N31M1,5,233,21.199931,30.869042,9.17,40.97,32.79,29.5,13.39,STAR,A1,-0.0001982038,3.03543e-05,1.4504021200654333e+17,20.6457996368,-999.0,-999.0,-999.0,-999.0,309590421041541120,17.05738,Obj,0,0.0,21.199931,30.869042,0,1
270309057,G17336636222296,309194489481586944,J012448.94+294845.4,2014-11-21,56983,56982,M31020N28M1,9,57,21.203935,29.812631,0.93,3.54,3.94,5.31,2.25,STAR,A7,-0.00045537,5.401e-05,1.4377021204006573e+17,19.786699295,19.5440006256,19.4298000336,19.3840999603,19.4752006531,309194489481586944,19.52167,Obj,0,0.0,21.203935,29.812631,0,0
255907233,G17217434898564,293748726227874560,J012454.99+250821.2,2014-10-25,56956,56955,EG011927N271550B01,7,233,21.229126,25.139225,19.59,71.0,99.64,113.78,75.2,STAR,A1,0.0001050727,1.25087e-05,1.3816021228822776e+17,-999.0,-999.0,17.1891002655,-999.0,-999.0,293748726227874560,14.343857,Obj,0,0.0,21.229126,25.139225,64,1
202614037,G17215430118378,297044404957449856,J012456.60+282950.6,2014-01-01,56659,56658,M31023N28M1,14,37,21.235858,28.497399,0.43,2.72,2.73,3.12,0.97,STAR,A9,-0.0002218,4.943e-05,1.4219021235624789e+17,-999.0,-999.0,-999.0,-999.0,18.6753005981,297044404957449856,17.754839,Obj,0,0.0,21.235858,28.497399,0,0
273514101,G17348460720913,309294888636640000,J012502.39+300057.1,2014-12-01,56993,56992,EG013501N290602V01,14,101,21.259975,30.015869,1.23,5.09,7.0,5.2,4.77,STAR,A3,-0.00016293,1.245e-05,1.4401021259438966e+17,-999.0,-999.0,-999.0,17.3215007782,-999.0,309294888636640000,12.877403,Obj,0,0.0,21.259975,30.015869,0,0
7203195,G17344178256897,309499299015427456,J012506.63+303031.7,2011-11-21,55887,55886,B8704,3,195,21.277626,30.508827,0.98,10.17,9.24,12.42,7.35,STAR,A3,-0.0002704204,3.67588e-05,1.446102127763012e+17,14.950799942,14.8309001923,14.8529996872,14.9079999924,14.8944997787,309499299015427456,14.802385,Obj,0,0.0,21.277626,30.508827,0,1
27407200,G17344178256897,309499299015427456,J012506.63+303031.7,2012-01-05,55932,55931,M31_019N31_B1,7,200,21.277666,30.508823,0.31,3.36,2.22,1.97,0.74,STAR,A9,-7.314e-05,9.89e-06,1.446102127763012e+17,14.950799942,14.8309001923,14.8529996872,14.9079999924,14.8944997787,309499299015427456,14.802385,Obj,0,0.0,21.277666,30.508823,0,0
161602065,G17344180743167,309498023409600768,J012507.15+302625.9,2013-10-04,56570,56569,VB021N31V2,2,65,21.279804,30.440548,33.2,88.65,100.45,101.65,61.05,STAR,A2,-0.0001061735,1.02404e-05,1.445202127906192e+17,-999.0,-999.0,-999.0,18.0897006989,-999.0,309498023409600768,12.730733,Obj,0,0.0,21.279804,30.440548,192,1
15202065,G17344180743167,309498023409600768,J012507.17+302625.6,2011-12-13,55909,55908,M31_019N31_B1,2,65,21.279875,30.4404472,33.36,81.67,81.53,78.27,50.07,STAR,A2,-5.4004e-05,1.13745e-05,1.4452021279240874e+17,-999.0,-999.0,-999.0,16.9442996979,-999.0,309498023409600768,12.730733,Obj,0,0.0,21.279875,30.4404472,0,1
27407192,L17344180745150,27407192,J012507.57+302624.6,2012-01-05,55932,55931,M31_019N31_B1,7,192,21.2815772,30.4401884,2.93,9.22,2.29,1.85,1.04,STAR,A6,0.00012017,4.04e-06,1.4452021281122922e+17,-999.0,-999.0,-999.0,19.9470005035,-999.0,-9999,-9999.0,Obj,1,5.36,21.279875,30.4404472,0,0
1070808218,G17344180743167,309498023409600768,J012507.17+302625.9,2022-12-22,59936,59935,EG012256N315028V01,8,218,21.2798891,30.4405315,44.54,122.7,113.29,111.37,68.21,STAR,A1,-8.92284e-05,1.1975e-05,1.4452021279240874e+17,-999.0,-999.0,-999.0,16.9442996979,-999.0,309498023409600768,12.730733,F-Std,0,0.0,21.2798891,30.4405315,64,1
273514049,G17215358495551,309120757777777920,J012507.47+292619.9,2014-12-01,56993,56992,EG013501N290602V01,14,49,21.281136,29.438886,0.46,2.2,5.38,5.38,5.46,STAR,A3,-6.064e-05,8.58e-06,1.4332021281072722e+17,14.0317001343,13.6490001678,13.5227003098,13.4990997314,13.4568004608,309120757777777920,13.652542,Obj,0,0.0,21.281136,29.438886,128,0
273414049,G17215358414533,309120757777777792,J012508.80+292623.9,2014-12-01,56993,56992,EG013501N290602B01,14,49,21.286691,29.439986,0.14,3.18,7.39,9.3,7.01,STAR,A3,-3.322e-05,1.089e-05,1.4332021286351787e+17,20.9818992615,-999.0,-999.0,-999.0,-999.0,309120757777777792,15.873826,Obj,0,0.0,21.286691,29.439986,128,0
21710138,G17216269402458,296590036072833280,J012512.79+275536.3,2011-12-25,55921,55920,M31_023N28_M2,10,138,21.30333,27.926769,0.18,3.16,5.05,7.34,4.05,STAR,A3,0.00058448,3.67939,1.415102130386026e+17,-999.0,-999.0,-999.0,21.5153007507,-999.0,296590036072833280,17.066446,Obj,0,0.0,21.30333,27.926769,0,0
273414043,G17215358686858,309119761345368576,J012512.80+292418.5,2014-12-01,56993,56992,EG013501N290602B01,14,43,21.303372,29.405151,0.05,2.76,5.74,7.36,5.87,STAR,A3,-0.00010921,3.29e-05,1.4328021302866637e+17,-999.0,-999.0,-999.0,-999.0,18.3313007355,309119761345368576,16.530731,Obj,0,0.0,21.303372,29.405151,0,0
386008161,G17344388267569,309596738938422272,J012515.06+305557.8,2015-12-03,57360,57359,EG012256N315028B01,8,161,21.312782,30.932726,0.15,0.67,2.28,4.85,4.14,STAR,A2,0.00103929,8.41736,1.4511021312787984e+17,17.3055992126,16.0760002136,15.0993003845,14.6618003845,14.4502000809,309596738938422272,15.745044,Obj,0,0.0,21.312782,30.932726,0,0
273514014,G17348457937132,309301902318446464,J012524.41+300919.1,2014-12-01,56993,56992,EG013501N290602V01,14,14,21.351739,30.155325,0.0,2.23,5.73,7.88,7.52,STAR,A3,-0.00013553,2.193e-05,1.4418021351699696e+17,14.1381998062,13.7543001175,13.5680999756,13.557100296,13.5186004639,309301902318446464,13.742931,Obj,0,0.0,21.351739,30.155325,0,0
389706197,G17344268774119,309600449790275712,J012526.37+310708.6,2015-12-16,57373,57372,M31019N31B1,6,197,21.359893,31.119075,7.59,28.88,37.84,43.55,26.26,STAR,A9,-0.0003858669,3.14551e-05,1.453402135991135e+17,16.3145008087,16.0415000916,15.9228000641,15.9059000015,15.8810997009,309600449790275712,16.022566,Obj,0,0.0,21.359893,31.119075,0,1
15203025,G17344282551150,315625365488566912,J012527.43+312528.8,2011-12-13,55909,55908,M31_019N31_B1,3,25,21.364314,31.424691,7.13,32.13,41.71,53.77,41.55,STAR,A6,-0.0001365278,3.2289e-05,1.457102136429902e+17,15.1457996368,15.0125999451,14.9863004684,15.0146999359,15.0235004425,315625365488566912,14.967867,Obj,0,0.0,21.364314,31.424691,0,1
273414009,G17348457610770,309302348995043200,J012529.92+301043.0,2014-12-01,56993,56992,EG013501N290602B01,14,9,21.374704,30.178625,0.0,3.55,6.12,9.14,7.02,STAR,A1,-0.00018504,3.277e-05,1.442102137508248e+17,19.0786991119,-999.0,-999.0,-999.0,-999.0,309302348995043200,15.987953,Obj,0,0.0,21.374704,30.178625,0,0
386008200,G17344387511494,309548536520609920,J012530.37+305113.3,2015-12-03,57360,57359,EG012256N315028B01,8,200,21.376554,30.853721,25.39,93.33,108.4,127.49,86.9,STAR,A6,-0.0003204217,1.43099e-05,1.4502021376111507e+17,-999.0,-999.0,17.746799469,-999.0,-999.0,309548536520609920,14.084683,Obj,0,0.0,21.376554,30.853721,0,1
15205046,G17344387511494,309548536520609920,J012530.37+305113.3,2011-12-13,55909,55908,M31_019N31_B1,5,46,21.376573,30.853722,0.0,52.69,66.66,83.12,62.93,STAR,A7,-0.0002940034,1.88464e-05,1.4502021376111507e+17,-999.0,-999.0,17.746799469,-999.0,-999.0,309548536520609920,14.084683,Obj,0,0.0,21.376573,30.853722,0,1
27406225,G17344387511494,309548536520609920,J012530.37+305113.3,2012-01-05,55932,55931,M31_019N31_B1,6,225,21.376573,30.853722,10.66,38.72,35.61,27.54,24.24,STAR,A7,-0.0002818283,1.97136e-05,1.4502021376111507e+17,-999.0,-999.0,17.746799469,-999.0,-999.0,309548536520609920,14.084683,Obj,0,0.0,21.376573,30.853722,0,1
281012246,G17344387511494,309548536520609920,J012530.37+305113.3,2014-12-17,57009,57008,M31020N28B2,12,246,21.376573,30.853722,16.97,79.48,74.31,90.57,57.55,STAR,A6,-0.0003180534,1.64781e-05,1.4502021376111507e+17,-999.0,-999.0,17.746799469,-999.0,-999.0,309548536520609920,14.084683,Obj,0,0.0,21.376573,30.853722,0,1
291506225,G17344387511494,309548536520609920,J012530.37+305113.3,2015-01-03,57026,57025,M31019N31B2,6,225,21.376573,30.853722,18.12,66.51,89.84,104.54,74.09,STAR,A7,-0.0002838964,1.42098e-05,1.4502021376111507e+17,-999.0,-999.0,17.746799469,-999.0,-999.0,309548536520609920,14.084683,Obj,0,0.0,21.376573,30.853722,0,1
270307228,G17217674338019,296168545162152320,J012532.15+263950.7,2014-11-21,56983,56982,M31020N28M1,7,228,21.383975,26.66409,2.67,14.64,20.63,24.47,13.25,STAR,A9,-0.0003934055,3.64586e-05,1.3999021383990749e+17,17.8288993835,17.5179004669,17.4011001587,17.3826999664,17.3295993805,296168545162152320,17.5093,Obj,0,0.0,21.383975,26.66409,0,1
678910121,G17215558806734,297057427298532480,J012534.68+284535.9,2018-10-09,58401,58400,EG013501N290602M01,10,121,21.3945129,28.7599799,1.92,10.52,9.49,8.74,4.41,STAR,A2,0.0002012726,3.14551e-05,1.4251021394512253e+17,17.4797000885,17.5363006592,17.64909935,17.6994991302,17.6485996246,297057427298532480,17.461912,Obj,0,0.0,21.3945129,28.7599799,0,1
27406099,L17344276147612,27406099,J012535.92+311953.1,2012-01-05,55932,55931,M31_019N31_B1,6,99,21.3996988,31.3314203,2.73,8.08,9.02,4.66,4.32,STAR,A9,0.0001273,1.842e-05,1.4559021399576758e+17,-999.0,-999.0,18.4403991699,-999.0,-999.0,-9999,-9999.0,Obj,1,6.51,21.3978666,31.3305167,0,0
389706027,G17345101224826,316389526069983488,J012536.52+314352.6,2015-12-16,57373,57372,M31019N31B1,6,27,21.402174,31.73128,0.62,2.06,2.13,2.43,1.37,STAR,A7,-0.00062717,5.368e-05,1.4607021402486854e+17,-999.0,-999.0,-999.0,-999.0,18.1573009491,316389526069983488,16.321442,Obj,0,0.0,21.402174,31.73128,0,0
270308037,G17215403199434,297034204410940544,J012538.92+283118.9,2014-11-21,56983,56982,M31020N28M1,8,37,21.412183,28.521923,0.42,3.15,4.97,5.2,2.3,STAR,A9,-0.00042735,7.315e-05,1.4222021412113686e+17,20.0585002899,19.7590999603,19.6277999878,19.6242008209,19.5862998962,297034204410940544,19.774405,Obj,0,0.0,21.412183,28.521923,0,0
273414014,G17348459464674,309298947380949504,J012541.54+300710.9,2014-12-01,56993,56992,EG013501N290602B01,14,14,21.423117,30.119706,0.0,4.15,7.18,11.46,8.41,STAR,A1,-0.00036073,0.00011322,1.4414021422908506e+17,-999.0,-999.0,20.110200882,-999.0,-999.0,309298947380949504,14.711143,Obj,0,0.0,21.423117,30.119706,0,0
1070708209,G17348495830934,309522113881768960,J012542.34+303146.1,2022-12-22,59936,59935,EG012256N315028B02,8,209,21.426419,30.529479,1.39,5.09,5.43,6.05,2.33,STAR,A3,-0.00033434,1.362e-05,1.4463021427014586e+17,-999.0,-999.0,19.0314998627,-999.0,-999.0,309522113881768960,15.361937,Obj,0,0.0,21.426419,30.529479,0,0
15205078,G17348495830934,309522113881768960,J012542.34+303146.0,2011-12-13,55909,55908,M31_019N31_B1,5,78,21.426444,30.529454,0.0,19.83,26.2,33.14,25.89,STAR,A6,-0.0001984039,3.69255e-05,1.4463021427014586e+17,-999.0,-999.0,19.0314998627,-999.0,-999.0,309522113881768960,15.361937,Obj,0,0.0,21.426444,30.529454,0,1
56711225,G17217103885220,295338894919446528,J012544.27+254154.0,2012-10-01,56202,56201,EG012535N233041V01,11,225,21.434499,25.69834,24.87,80.71,71.45,81.6,60.51,STAR,A6,-2.37164e-05,1.84795e-05,1.3883021434791843e+17,-999.0,-999.0,14.9680995941,-999.0,-999.0,295338894919446528,11.582878,Obj,0,0.0,21.434499,25.69834,0,1
256007055,G17217103885220,295338894919446528,J012544.27+254154.0,2014-10-25,56956,56955,EG011927N271550V01,7,55,21.434499,25.69834,58.93,223.63,306.57,318.28,221.81,STAR,A6,-5.23362e-05,1.63446e-05,1.3883021434791843e+17,-999.0,-999.0,14.9680995941,-999.0,-999.0,295338894919446528,11.582878,Obj,0,0.0,21.434499,25.69834,128,1
273414023,G17348503185420,309303654665099264,J012549.42+301157.0,2014-12-01,56993,56992,EG013501N290602B01,14,23,21.455919,30.199179,0.0,2.15,4.43,6.48,5.08,STAR,A3,-0.00027993,5.949e-05,1.4423021455118938e+17,-999.0,-999.0,19.0890007019,-999.0,-999.0,309303654665099264,14.091356,Obj,0,0.0,21.455919,30.199179,0,0
273514023,G17348502458317,309300596648387456,J012551.13+301004.5,2014-12-01,56993,56992,EG013501N290602V01,14,23,21.463078,30.167928,0.0,2.13,4.07,6.41,6.19,STAR,A3,-0.00015036,4.124e-05,1.4420021463225178e+17,12.8850002289,-999.0,-999.0,10.517999649,13.8788003922,309300596648387456,11.12693,Obj,0,0.0,21.463078,30.167928,0,0
273414182,G17336640640900,309127835883944320,J012551.17+293057.9,2014-12-01,56993,56992,EG013501N290602B01,14,182,21.463249,29.516105,0.4,1.75,4.54,4.71,2.69,STAR,A0,-3.26e-05,2.775e-05,1.4341021464040995e+17,-999.0,-999.0,18.7886009216,-999.0,-999.0,309127835883944320,14.613879,Obj,0,0.0,21.463249,29.516105,0,0
7205036,G17336640621404,309127934668295040,J012552.05+293203.0,2011-11-21,55887,55886,B8704,5,36,21.466889,29.534191,0.0,4.38,5.49,7.56,4.39,STAR,A3,-0.00038536,2.192e-05,1.43440214672472e+17,-999.0,-999.0,19.8729000092,-999.0,-999.0,309127934668295040,15.377939,Obj,0,0.0,21.466889,29.534191,50,0
27407078,G17348509604573,309300592353357056,J012552.07+300920.9,2012-01-05,55932,55931,M31_019N31_B1,7,78,21.466992,30.155819,0.0,2.84,7.19,8.24,7.63,STAR,A3,-0.00022106,8.61e-06,1.441802146699476e+17,16.1786994934,15.8100996017,15.6844997406,15.6546001434,15.6325998306,309300592353357056,15.82568,Obj,0,0.0,21.466992,30.155819,0,0
273414197,G17215340648263,309122888081622016,J012552.97+292533.6,2014-12-01,56993,56992,EG013501N290602B01,14,197,21.4707222,29.4260228,0.45,2.66,4.7,5.31,2.82,STAR,A1,8.707e-05,3.9e-05,1.4331021470673278e+17,-999.0,-999.0,18.6112995148,-999.0,-999.0,309122888081622016,14.327587,Obj,0,0.0,21.4707222,29.4260228,0,0
15204199,G17345100767986,316413229993975808,J012554.37+314655.9,2011-12-13,55909,55908,M31_019N31_B1,4,199,21.476582,31.782212,3.94,18.29,26.94,30.29,21.8,STAR,A3,-0.0002786594,4.81667e-05,1.4613021477036928e+17,-999.0,-999.0,-999.0,-999.0,18.9034004211,316413229993975808,15.799419,Obj,0,0.0,21.476582,31.782212,0,1
27413093,G17345100767986,316413229993975808,J012554.37+314655.9,2012-01-05,55932,55931,M31_019N31_B1,13,93,21.476582,31.782212,1.06,5.21,5.91,7.32,5.54,STAR,A2,-0.00052637,1.28e-05,1.4613021477036928e+17,-999.0,-999.0,-999.0,-999.0,18.9034004211,316413229993975808,15.799419,Obj,0,0.0,21.476582,31.782212,0,0
159002156,G17345100767986,316413229993975808,J012554.37+314655.9,2013-09-25,56561,56560,M31023N33B1,2,156,21.476582,31.782212,10.69,27.93,33.02,34.0,21.27,STAR,A3,-0.0002998408,2.39499e-05,1.4613021477036928e+17,-999.0,-999.0,-999.0,-999.0,18.9034004211,316413229993975808,15.799419,Obj,0,0.0,21.476582,31.782212,0,1
249513093,G17345100767986,316413229993975808,J012554.37+314655.9,2014-09-26,56927,56926,M31019N31B1,13,93,21.476582,31.782212,3.62,29.76,34.3,39.73,23.33,STAR,A5,-0.0002437686,2.90868e-05,1.4613021477036928e+17,-999.0,-999.0,-999.0,-999.0,18.9034004211,316413229993975808,15.799419,Obj,0,0.0,21.476582,31.782212,0,1
291513093,G17345100767986,316413229993975808,J012554.37+314655.9,2015-01-03,57026,57025,M31019N31B2,13,93,21.476582,31.782212,1.62,6.42,10.09,12.83,11.13,STAR,A1,-4.299e-05,1.903e-05,1.4613021477036928e+17,-999.0,-999.0,-999.0,-999.0,18.9034004211,316413229993975808,15.799419,Obj,0,0.0,21.476582,31.782212,0,0
386004228,G17345100767986,316413229993975808,J012554.38+314656.0,2015-12-03,57360,57359,EG012256N315028B01,4,228,21.476591,31.782237,8.92,33.59,35.58,41.87,24.91,STAR,A7,-0.0003046774,2.90534e-05,1.4613021477036928e+17,-999.0,-999.0,-999.0,-999.0,18.9034004211,316413229993975808,15.799419,Obj,0,0.0,21.476591,31.782237,128,1
27406211,G17344253982000,309550872982792704,J012556.58+305754.4,2012-01-05,55932,55931,M31_019N31_B1,6,211,21.48579,30.965122,0.35,2.93,3.67,6.91,6.1,STAR,A3,-0.00029871,3.67e-05,1.4515021485975808e+17,-999.0,-999.0,-999.0,-999.0,20.1014003754,309550872982792704,16.07253,Obj,0,0.0,21.48579,30.965122,0,0
90309232,G17215663023057,296349930220991744,J012600.11+272202.9,2012-12-05,56267,56266,EG011927N271550M01,9,232,21.50046,27.367496,0.64,4.31,7.44,8.42,4.04,STAR,A1,-0.00102883,13.6846,1.408402150056909e+17,-999.0,-999.0,17.3532009125,-999.0,-999.0,296349930220991744,14.178482,Obj,0,0.0,21.50046,27.367496,0,0
56711177,G17217186801821,293788102488064384,J012601.24+253238.5,2012-10-01,56202,56201,EG012535N233041V01,11,177,21.50518,25.54403,1.2,6.19,8.19,17.96,18.4,STAR,A1,3.881e-05,2.141e-05,1.3865021505583402e+17,-999.0,-999.0,-999.0,-999.0,18.478099823,293788102488064384,13.632394,Obj,0,0.0,21.50518,25.54403,0,0
3504150,G17344229762403,315619043296706048,J012602.82+312640.2,2011-11-10,55876,55875,M31_021N31_B1,4,150,21.511761,31.444511,1.33,7.07,0.0,3.36,4.12,STAR,A1,0.00038032,5.552e-05,1.4573021512628368e+17,21.8682003021,-999.0,-999.0,-999.0,-999.0,315619043296706048,16.796228,Obj,0,0.0,21.511761,31.444511,4,0
273414008,G17348509974191,309299737654929152,J012607.57+300941.8,2014-12-01,56993,56992,EG013501N290602B01,14,8,21.531546,30.161628,0.0,3.25,6.02,9.7,7.25,STAR,A1,-0.00413589,-9999.0,1.4419021531935485e+17,20.1485996246,-999.0,-999.0,-999.0,-999.0,309299737654929152,15.785377,Obj,0,0.0,21.531546,30.161628,0,0
